restid,name,address,phone,mobile,latitude,longitude,city
3817,"乾杯燒肉居酒屋 本店",臺北市大安區台北市大安區敦化南路一段236巷17號,02-87731150,,25.0406471,121.5469919,臺北市
4107,"Mrs. Mapo麻婆豆腐 新店家樂福店",新北市新店區中興路三段1號1F,02-29115569#,0973731304,24.9761494,121.5467199,新北市
4119,萬芳冰室-南京店,臺北市松山區台北市松山區南京東路五段66巷16號,02-27494069,0935996019,25.0502581,121.5606895,臺北市
4091,意芳飯店,新北市萬里區港東路155號,-#,0932500750,25.2038901,121.6882861,新北市
4379,黑沃咖啡-淡水新市店,新北市淡水區新北市淡水區中山北路二段163號,04-22624040#,,25.1842185,121.4441505,新北市
4378,黑沃咖啡-內湖康樂店,臺北市內湖區台北市內湖區樂康里康樂街116號1樓,04-22624040#,,25.0710633,121.6189808,臺北市
4377,黑沃咖啡-林口文化店,新北市林口區新北市林口區文化三路一段225巷6號,04-22624040#,,25.071206,121.3625153,新北市
4376,黑沃咖啡-三峽大學店,新北市三峽區新北市三峽區大學路120號,04-22624040#,,24.9439922,121.3747071,新北市
4375,黑沃咖啡-陽光四平店,臺北市中山區台北市中山區四平街70號,04-22624040#,,25.0535391,121.5338449,臺北市
4374,黑沃咖啡-永和竹林店,新北市永和區新北市永和區竹林路178號,04-22624040#,,25.009836,121.520265,新北市
4360,黑沃咖啡-汐止白天鵝店,新北市汐止區新北市汐止區康寧街169巷8之1號1樓,04-22624040#,,25.0678719,121.6231943,新北市
4358,黑沃咖啡-南京復興店,臺北市松山區台北市松山區南京東路三段253號,04-22624040#,,25.0521783,121.5442907,臺北市
4555,"DA ANTONIO",臺北市信義區市府路45號5樓,02-81018268#,0933782789,25.0334929,121.564101,臺北市
3281,OEC蚌麵,臺北市中正區台北市中正區中山南路8號B1,02-23117819#,,25.04423038,121.5188189,臺北市
3247,海底撈火鍋板橋店,新北市板橋區新站路28號5樓,02-29641328#,,25.0136294,121.4668636,新北市
3712,邑朵早午餐,新北市板橋區中山路二段89巷12號,02-29578182#,,25.0163835,121.4740823,新北市
3583,峰精緻鍋物餐酒,新北市新莊區新泰路322號,02-29940898#,,25.0417846,121.4451026,新北市
3582,三友拉麵(龍江店),臺北市中山區龍江路93號,02-8772997#,,25.0513254,121.540607,臺北市
3581,肥熊早早午餐,新北市板橋區廣和街33之6號,02-29551057#,,24.9934481,121.4632481,新北市
3578,文昌小老弟糟粕醋火鍋,新北市永和區中山路一段13號2樓,02-29276999#,,25.010285,121.5139338,新北市
3603,嗑厚班早午餐,新北市板橋區龍興街11號,02-89699525#,0988533534,24.9996649,121.4426469,新北市
3599,餡老滿(南港旗艦店),臺北市南港區經貿二路66號2樓,02-27893423#,,25.057195,121.6161399,臺北市
3598,餡老滿(台北吉林店),臺北市中山區松江路90巷23號,02-25672028#,,25.0506086,121.5303548,臺北市
3597,金春發牛肉店(昆陽店),臺北市南港區忠孝東路六段372號,02-26538189#,,25.0496914,121.5917598,臺北市
3692,"侯黑鍋物 冠軍酸菜個人鍋物 (新莊民安店)",新北市新莊區民安東路6號,02-22068977#,,25.020805,121.4277742,新北市
3691,早安公雞農場晨食(新莊民安店),新北市新莊區民安西路277號,02-22042606#,,25.0126864,121.4263142,新北市
3690,早安公雞農場晨食(土城店),新北市土城區明德路二段106號,02-82616068#,,24.9842658,121.4452345,新北市
3689,"88號樂章-88 La Plaza",臺北市內湖區民善街88號5樓,02-27943800#,,25.0604224,121.5752559,臺北市
3686,星辰牛排,臺北市大安區光復南路180巷16號,02-27217512#,,25.0426527,121.5568037,臺北市
3671,野橙咖啡,臺北市大安區羅斯福路三段269巷6之1號,02-27025522#,,25.0194042,121.5306017,臺北市
3666,"悠樂間 Shalom Cafe",新北市三重區自強路五段39號,-#,0925595853,25.0812528,121.4938741,新北市
3665,幸福讚精品飯店,新北市新莊區思源路332巷9號,02-29976688#,,25.0511478,121.4611216,新北市
3664,王鍋屋逸仙創始總店,臺北市信義區逸仙路50巷20號1樓,02-27588380#,,25.0404216,121.5626528,臺北市
3646,"鴨香飽 當歸豬腳當歸鴨(板橋店)",新北市板橋區新海路385巷28弄12號,02-82570080#,,25.0265625,121.457424,新北市
3645,"覓糖Mi Tang(永和中正店)",新北市永和區中正路39之1號,02-86681249#,0931683167,24.9960255,121.5142773,新北市
3644,Miso微笑韓國料理,臺北市大安區金山南路二段6號,02-23670281#,,25.0336693,121.5269707,臺北市
3562,"醉美餐酒水煙館 Drunk Night",臺北市大安區文昌街128號,-#,0909663981,25.0325558,121.5526166,臺北市
3561,美華閣湯包麵食館,臺北市北投區大興街58號,02-28977288#,,25.1304604,121.5004851,臺北市
3639,"Maya Bistro 瑪亞餐酒",臺北市中山區雙城街46巷1號1樓,02-25850305#,,25.0676057,121.5241331,臺北市
3638,龍江涼麵,臺北市中山區龍江路356巷5號(近濱江市場),02-25062623#,0986616899,25.0661129,121.5407182,臺北市
3637,"Kali Chimaek 韓式炸雞",新北市板橋區中山路一段158巷21號,02-29647777#,,25.0113562,121.4665067,新北市
3635,"全 壽司丼飯煮物(永和店)",新北市永和區中興街55號,02-89215959#,,25.0118553,121.5166394,新北市
3627,米勒卡早午餐,新北市新莊區建安街9巷12號,02-22084480#,0928248089,25.0266472,121.4293995,新北市
3620,泰雅田泰式小館(永和店),新北市永和區民有街21巷2號1樓,02-86689228#,,24.9965613,121.5167477,新北市
3619,成家小館(天母店),臺北市士林區忠義街84號,02-28366668#,,25.1063002,121.5318617,臺北市
2213,"Q Burger三重自強店",新北市三重區自強路二段7號,02-29882918,,25.06907483,121.4903192,新北市
2212,"Q Burger中和大仁店",新北市中和區大仁街19巷6號1樓,02-86680138,,24.99335855,121.51749027,新北市
2211,"Q Burger新店建興店",新北市新店區建國路72號,02-29115618,,24.97618263,121.54063767,新北市
2210,"Q Burger創英店",新北市三重區中興北街236號,02-29999589,,25.06074392,121.4687488,新北市
2209,"Q Burger新莊中美店",新北市新莊區中港路179號,02-29961570,,25.04159448,121.45483008,新北市
2208,"Q Burger三重長安店",新北市三重區長安街73號1樓,02-29762393,,25.06732098,121.5014259,新北市
2207,"Q Burger樹林大有店",新北市樹林區大有路118號,02-26800083,,24.94949801,121.38380764,新北市
2206,"Q Burger淡水中山北店",新北市淡水區中山北路一段149巷28號,02-26201186,,25.17818065,121.4428054,新北市
2205,"Q Burger新莊中華店",新北市新莊區中華路一段45巷2號,02-29963313,,25.03827926,121.4519317,新北市
2204,"Q Burger五股洲子洋店",新北市五股區成泰路三段201號,02-22921599,,25.09267915,121.44571097,新北市
2203,"Q Burger新莊中信店",新北市新莊區中信街18號,02-29902295,,25.05098148,121.4508688,新北市
2202,"Q Burger三重中正南店",新北市三重區中正南路49號,02-29746343,,25.05955536,121.49375037,新北市
2190,"Q Burger蘆洲民族店",新北市蘆洲區民族路357號,02-22888383,,25.09166246,121.47184831,新北市
2189,"Q Burger中和景德店",新北市中和區景德街43號1樓,02-29402661,,24.99125973,121.51809565,新北市
2188,"Q Burger中和秀福店",新北市中和區更生街7號1樓,02-29430512,,24.99637765,121.5217073,新北市
2187,"Q Burger新莊裕民店",新北市新莊區裕民街128號,02-29015532,,25.02240311,121.41786867,新北市
2136,"Q Burger北投知行店",臺北市北投區知行路249號,02-28585885,,25.12088098,121.46706327,臺北市
2135,"Q Burger文山世新店",臺北市文山區木柵路一段101號1樓及地下室,02-22369201,,24.9871716,121.54761027,臺北市
2134,"Q Burger北投大興店",臺北市北投區大興街48號,02-28941027,,25.13012386,121.49953327,臺北市
2133,"Q Burger文山福興店",臺北市文山區福興路45號,02-29308228,,25.00307703,121.5506281,臺北市
2132,"Q Burger中山農安店",臺北市中山區農安街170號1樓、地下室,02-25150024,,25.06454446,121.53449357,臺北市
2131,"Q Burger北投立農店",臺北市北投區立農街二段259號1樓,02-28236017,,25.11894025,121.51446407,臺北市
2267,日出茶太,新北市中和區中山路三段122號3F,02-82213316#,,25.0066821,121.4747789,新北市
2201,"Q Burger新店中華店",新北市新店區中華路39號,02-29120298,,24.96759793,121.5402377,新北市
2200,"Q Burger中和復興店",新北市中和區復興路54號,02-29462197,,24.9903134,121.50404467,新北市
2199,"Q Burger三峽北大店",新北市三峽區國際二街37號,02-26737288,,24.94292681,121.3721358,新北市
2198,"Q Burger三重力行店",新北市三重區力行路一段160號一樓及地下一樓,02-29879488,,25.0711568,121.48226112,新北市
2197,"Q Burger板橋龍泉店",新北市板橋區龍泉街83號,02-22570118,,25.02498796,121.456762,新北市
2196,"Q Burger蘆洲復興店",新北市蘆洲區復興路83號,02-82859155,,25.08748606,121.4763816,新北市
2195,"Q Burger八里中山店",新北市八里區中山路二段363號,02-26194767,,25.14704405,121.39885894,新北市
2194,"Q Burger中和圓通店",新北市中和區圓通路112號1樓,02-22427298,,24.99651625,121.49911441,新北市
2193,"Q Burger林口國小店",新北市林口區中山路156-1號一樓,02-26012712,,25.0789166,121.39084217,新北市
2192,"Q Burger中和仁愛店",新北市中和區仁愛街102號,02-29436889,,24.98703973,121.511542,新北市
2191,"Q Burger三峽復興店",新北市三峽區復興路30號1樓,02-86717069,,24.93606769,121.374572,新北市
2601,麥味登三芝公正,新北市三芝區公正街9號,02-26369969,,25.2576183,121.4998209,新北市
2600,麥味登竹圍米路,新北市淡水區民族路43號,02-28081276,,25.1355358,121.4628134,新北市
2599,麥味登淡水宇峰,新北市淡水區學府路45號,02-26235201,,25.1692035,121.4478844,新北市
2598,麥味登淡水台北灣,新北市淡水區新市一路一段99巷17號,02-26292238,,25.1874613,121.4309137,新北市
2597,麥味登淡水水源,新北市淡水區水源街一段78號,02-26234139,,25.1722012,121.4452175,新北市
2596,麥味登淡水新市,新北市淡水區新市一路三段108號,02-86315511,,25.1828161,121.4467044,新北市
2595,麥味登淡水紅樹林,新北市淡水區坪頂路51-1號,02-86263339,,25.1626604,121.4581777,新北市
2594,麥味登淡水新春,新北市淡水區新春街97號,02-26212553,,25.1824621,121.44,新北市
2593,麥味登淡水真理,新北市淡水區新民街180巷2號,02-26205135,,25.1789813,121.4371619,新北市
2592,麥味登淡水淡江,新北市淡水區北新路182巷37號,02-26250018,,25.1773871,121.4485041,新北市
2580,麥味登蘆洲康佑,新北市蘆洲區長安街343號,02-82868137,,25.0869188,121.4571687,新北市
2579,麥味登蘆洲中心,新北市蘆洲區民權路188-7號,02-82866513,,25.0909954,121.4715653,新北市
2578,麥味登蘆洲正和,新北市蘆洲區正和街79號,02-82867980,,25.0807694,121.4683841,新北市
2577,麥味登蘆洲復興,新北市蘆洲區復興路181號,02-82827200,,25.0894586,121.479001,新北市
2576,麥味登蘆洲長興,新北市蘆洲區長興路50巷3號,02-22829933,,25.0840096,121.4637507,新北市
2575,麥味登林口源泉,新北市林口區源泉街36號,02-26092339,,25.0725389,121.3575484,新北市
2574,麥味登林口文化,新北市林口區文化三路二段36-1號,02-26018032,,25.0793289,121.3738252,新北市
2573,麥味登林口香悅,新北市林口區文化三路一段555巷50號,02-26082729,,25.0764623,121.3694077,新北市
2572,麥味登林口仁愛,新北市林口區仁愛路一段384號,02-26011390,,25.0768451,121.3878135,新北市
2571,麥味登林口歐園,新北市林口區麗園二街2-4號,02-26009889,,25.0692827,121.3773839,新北市
2570,麥味登林口南勢,新北市林口區南勢一街17巷51號,02-26000275,,25.0759166,121.3608558,新北市
2569,麥味登林口民族,新北市林口區民族路22號,-#,0986811956,25.0739784,121.3642919,新北市
2568,麥味登林口民有,新北市林口區民有街68號,02-26081872,,25.0770384,121.3729436,新北市
2556,麥味登新莊玥萱,新北市新莊區雙鳳路88號,02-29015928,,25.02792,121.414874,新北市
2555,麥味登新莊五工二,新北市新莊區建中街85號,02-29922522,,25.0365779,121.4470889,新北市
2554,麥味登新莊五工,新北市新莊區五工二路86巷2號,02-22993799,,25.066473,121.4598634,新北市
2553,麥味登新莊天祥,新北市新莊區天祥街26-1號,02-29084674,,25.0278075,121.4175311,新北市
2552,麥味登新莊頭前公園,新北市新莊區頭成街163號,02-29909163,,25.052023,121.461815,新北市
2551,麥味登新莊西盛,新北市新莊區西盛街196號,02-22010970,,25.0183584,121.4280961,新北市
2550,麥味登新莊星榮,新北市新莊區中榮街60號,02-29960669,,25.0529057,121.4490073,新北市
2549,麥味登新莊星品,新北市新莊區中和街12號,02-89910985,,25.043157,121.448556,新北市
2548,麥味登新莊幸福,新北市新莊區幸福路834號,02-22771234,,25.049173,121.445154,新北市
2547,麥味登新莊星誠,新北市新莊區中誠街15號,02-29931989,,25.0479308,121.4517652,新北市
2546,麥味登新莊歐洲村,新北市新莊區立信三街7巷1號,02-29966927,,25.0503544,121.444267,新北市
2545,麥味登新莊米娜,新北市新莊區中原東路30號,02-85229700,,25.054685,121.4647192,新北市
2544,麥味登新莊民安,新北市新莊區民安路45號1樓,02-22025530,,25.0264584,121.4238066,新北市
2532,麥味登三重美福,新北市三重區重陽路三段162號,02-29801388,,25.0677893,121.4897717,新北市
2531,麥味登三重木澄找餐,新北市三重區永福街179號,02-22870179,,25.0751748,121.4789388,新北市
2530,麥味登三重捷運,新北市三重區捷運路37巷14號,02-29877007,,25.0566715,121.4841924,新北市
2529,麥味登三重正義,新北市三重區正義南路79號,02-89762827,,25.0598319,121.498182,新北市
2528,麥味登三重忠孝橋,新北市三重區中正南路131號,02-29749888,,25.0570072,121.4938392,新北市
2527,麥味登三重中興橋,新北市三重區成功路38號,02-29768838,,25.050383,121.4889063,新北市
2526,麥味登三重忠孝,新北市三重區忠孝路三段25號,02-89850138,,25.0673445,121.4813875,新北市
2525,麥味登三重佳德,新北市三重區三民街305號,02-89825825,,25.0689366,121.478184,新北市
2524,麥味登三重進安,新北市三重區自強路五段100號,02-82879992,,25.0836525,121.4966797,新北市
2523,麥味登三重國小,新北市三重區仁愛街23號,02-89762738,,25.071069,121.496978,新北市
2522,麥味登三重國隆,新北市三重區國隆路29號,02-29818809,,25.0643761,121.4925465,新北市
2521,麥味登三重感恩,新北市三重區三陽路61號,02-29896559,,25.0589149,121.4844281,新北市
2520,麥味登三重大同,新北市三重區大同北路97號,02-89855749,,25.0637566,121.494585,新北市
2508,麥味登北大大成,新北市樹林區大成路11號,02-26689550,,24.9452355,121.3823322,新北市
2507,麥味登三峽恩主公,新北市三峽區中山路234號,02-86723234,,24.937461,121.362726,新北市
2506,麥味登三峽大同,新北市三峽區大同路196-2號,02-86741909,,24.927137,121.3710409,新北市
2505,麥味登三峽北大,新北市三峽區大德路190號,02-26724567,,24.9453749,121.3757911,新北市
2504,麥味登土城延平,新北市土城區延平街七號,02-82610041,,24.9917972,121.4680779,新北市
2503,麥味登土城裕民,新北市土城區裕民路259巷24號,02-82601899,,24.9829734,121.455792,新北市
2502,麥味登土城學成,新北市土城區學成路9號,02-82732522,,24.9864719,121.4530779,新北市
2501,麥味登土城日月光,新北市土城區中央路二段61巷42號,02-22707168,,24.978263,121.443861,新北市
2500,麥味登土城明德,新北市土城區明德路一段240巷2號,02-82620030,,24.9775566,121.4601706,新北市
2499,麥味登土城海山,新北市土城區明德路二段199號,02-82621058,,24.9834204,121.4468642,新北市
2498,麥味登土城光明,新北市土城區光明街63號,02-22706879,,24.973318,121.442426,新北市
2497,麥味登土城青雲,新北市土城區青雲路215號,02-22660768,,24.9819173,121.4593819,新北市
2496,麥味登土城清高,新北市土城區明德路一段73號,02-22602220,,24.9835131,121.4656689,新北市
2484,麥味登中和景安,新北市中和區景安路13號,02-89432800,,24.9992265,121.508198,新北市
2483,麥味登中和華新,新北市中和區華新街150號,02-86680570,,24.9825129,121.5077128,新北市
2482,麥味登中和和平,新北市中和區和平街15-1號,02-86680428,,24.9904649,121.5088215,新北市
2481,麥味登中和復興,新北市中和區復興路50號,02-29488698,,24.9902882,121.504235,新北市
2480,麥味登中和福澤,新北市中和區保健路47號,02-89419688,,24.9975543,121.5092823,新北市
2479,麥味登中和德光,新北市中和區德光路14號,02-29620233,,25.0046247,121.4712742,新北市
2478,麥味登永和選手,新北市永和區永貞路152號,02-29229929,,25.0045452,121.5177867,新北市
2477,麥味登永和仁愛公園,新北市永和區永平路320號,02-89213076,,25.0132654,121.506583,新北市
2476,麥味登永和仁愛,新北市永和區仁愛路145號,02-29250236,,25.0129159,121.5114616,新北市
2475,麥味登永和環河,新北市永和區環河西路2段213號,02-29233833,,25.0103272,121.5016722,新北市
2474,麥味登永和福和,新北市永和區福和路343號,02-29219297,,25.0071305,121.5155481,新北市
2473,麥味登永和得和,新北市永和區得和路328號,02-29439796,,24.9992732,121.5231151,新北市
2472,麥味登永和保平,新北市永和區保平路266號,02-29225899,,25.005189,121.508775,新北市
2460,麥味登汐止仁愛,新北市汐止區仁愛路23號,02-26492558,,25.063891,121.659453,新北市
2459,麥味登汐止名城店,新北市汐止區新昌路37-1號,02-86910234,,25.068118,121.662422,新北市
2458,麥味登汐止玖達,新北市汐止區樟樹二路296號,02-26427171,,25.0691825,121.6412293,新北市
2457,麥味登汐止建成,新北市汐止區建成路59巷49號,02-86422575,,25.0724517,121.6611892,新北市
2456,麥味登汐止皇家,新北市汐止區仁愛路166號,02-26433078,,25.0650601,121.6645007,新北市
2455,麥味登汐止福德,新北市汐止區福德一路20號,02-26922316,,25.0693531,121.6386265,新北市
2454,麥味登汐止福氣,新北市汐止區福德一路201巷6號,02-26925177,,25.0654564,121.6354522,新北市
2453,麥味登汐止長江,新北市汐止區長江街65號,02-26482088,,25.0718399,121.6566387,新北市
2452,麥味登汐止茄苳,新北市汐止區茄苳路42-1號,02-86477766,,25.070649,121.665977,新北市
2451,麥味登樹林秀泰,新北市板橋區大觀路三段160巷46號,02-26860822,,24.9941843,121.4297676,新北市
2450,麥味登新北新海,新北市板橋區新海路117號,02-22568688,,25.0228456,121.4610281,新北市
2449,麥味登板橋藝文,新北市板橋區莊敬路99號,02-82570520,,25.026135,121.472637,新北市
2448,麥味登板橋永豐,新北市板橋區永豐街171號,02-29512885,,25.0205948,121.475779,新北市
2436,麥味登板橋金鑽,新北市板橋區金門街324巷7號,02-26860901,,24.985246,121.428018,新北市
2435,麥味登板橋中正,新北市板橋區中正路216巷57號,02-22720613,,25.0191,121.457572,新北市
2434,麥味登板橋莊敬,新北市板橋區莊敬路162號,02-22581447,,25.0225405,121.4713256,新北市
2433,麥味登板橋莒光,新北市板橋區莒光路188號,02-22566826,,25.0225634,121.4740143,新北市
2432,麥味登板橋懷德,新北市板橋區懷德街181巷23號,02-22500350,,25.0304125,121.4801569,新北市
2431,麥味登板橋合安,新北市板橋區合宜路115號,02-29691688,,24.9986231,121.4479224,新北市
2430,麥味登板橋光武,新北市板橋區光武街63號,02-22541266,,25.0257595,121.4674016,新北市
2429,麥味登板橋貴興,新北市板橋區貴興路109號,02-29649695,,25.002512,121.455884,新北市
2428,麥味登板橋光環,新北市板橋區光環路二段76號,02-29627677,,25.014772,121.4814776,新北市
2427,麥味登板橋廣和,新北市板橋區廣和街52號,02-29555560,,24.9942116,121.4622434,新北市
2426,麥味登板橋國光,新北市板橋區國光路187號,02-29682628,,25.0186496,121.46106,新北市
2425,麥味登板橋大崙,新北市板橋區長安街331巷89號,02-29581685,,25.0126561,121.4721187,新北市
2424,麥味登板橋長江,新北市板橋區長江路一段150號,02-22597039,,25.0301741,121.4609439,新北市
2402,麥味登文山世新,臺北市文山區景興路288號,02-29350818,,24.9893689,121.54209181,臺北市
2401,麥味登文山饗食大亨,臺北市文山區羅斯福路五段218巷25號,02-29301098,,25.00207527,121.5375967,臺北市
2388,麥味登內湖園區,臺北市內湖區內湖路一段323巷30號,02-26275822,,25.08428198,121.5678929,臺北市
2387,麥味登內湖文湖,臺北市內湖區文湖街49號,02-87516996,,25.08681076,121.5622466,臺北市
2385,麥味登內湖新明,臺北市內湖區新明路198號,02-27960603,,25.0573165,121.58496787,臺北市
2384,麥味登內湖新湖,臺北市內湖區新湖三路118號,02-27956995,,25.06407794,121.57744897,臺北市
2383,麥味登內湖葫洲,臺北市內湖區民權東路六段296巷67號,02-26333323,,25.07093316,121.60763201,臺北市
2382,麥味登內湖光寶,臺北市內湖區瑞光路392號,-#,0979498491,25.07779954,121.57117732,臺北市
2381,麥味登內湖旗艦,臺北市內湖區文德路90巷43號,02-26272227,,25.07730718,121.5832438,臺北市
2380,麥味登內湖波士店,臺北市內湖區內湖路一段411巷9弄4號,02-26277311,,25.08217871,121.5713842,臺北市
2379,麥味登內湖碧湖,臺北市內湖區金龍路107號,02-87916778,,25.08564854,121.591069,臺北市
2378,麥味登北投陽明,臺北市北投區立農街二段275號,02-28220198,,25.11889675,121.5151923,臺北市
2377,麥味登北投實踐,臺北市北投區實踐街62號,02-28201888,,25.11519898,121.50984865,臺北市
2376,麥味登北投奇岩,臺北市北投區三合街二段463號,02-28985212,,25.12632698,121.501781,臺北市
2361,麥味登北市通化,臺北市大安區通安街54號,02-27065066,,25.03118758,121.55318122,臺北市
2360,麥味登北市瑞安,臺北市大安區瑞安街208巷26號,02-27077551,,25.02886826,121.54040152,臺北市
2359,麥味登北市仁愛,臺北市大安區仁愛路三段24巷1-6號,02-27037182,,25.03678262,121.5356852,臺北市
2358,麥味登北市大安,臺北市大安區大安路二段134號,02-27017080,,25.02980474,121.5458685,臺北市
2357,麥味登北市西松,臺北市松山區健康路325巷6弄2號,02-85095201,,25.05478164,121.56754044,臺北市
2356,麥味登北市參食,臺北市松山區光復北路60巷19-4號,02-25782800,,25.04964094,121.55663097,臺北市
2355,麥味登北市新東興,臺北市松山區八德路四段245巷36號,02-27476080,,25.05008038,121.56438728,臺北市
2354,麥味登北市民生,臺北市松山區民生東路五段153-5號,02-27607148,,25.05932782,121.562469,臺北市
2353,麥味登北市敦北,臺北市松山區敦化北路222巷11號,02-27120158,,25.05928032,121.54825231,臺北市
2352,麥味登大直北安羅伯,臺北市中山區北安路595巷19號,02-85092968,,25.08224179,121.54748587,臺北市
2340,麥味登北市台大,臺北市中正區羅斯福路四段118號,02-23657279,,25.013259,121.53551078,臺北市
2339,麥味登北市和平,臺北市中正區廈門街75號,02-23652299,,25.02479862,121.5175223,臺北市
2336,豆韻,新北市中和區安平路218號,-#,0968297838,24.99990523,121.51390447,新北市
2591,麥味登淡水淡海,新北市淡水區淡海路72巷1號,02-28050511,,25.1811015,121.4233538,新北市
2590,麥味登淡水淡大,新北市淡水區水源街二段56號,02-26295836,,25.1739389,121.4508399,新北市
2589,麥味登淡水北新,新北市淡水區北新路153號,02-26235211,,25.1793258,121.450073,新北市
2588,麥味登八里小麥,新北市八里區中山路二段542號,02-26195768,,25.1464983,121.3973798,新北市
2587,麥味登八里禾渼,新北市八里區頂寮五街7號,02-26188007,,25.1263368,121.4518804,新北市
2586,麥味登五股自強,新北市五股區自強路72號,02-22935789,,25.0732509,121.4329725,新北市
2585,麥味登五股四維,新北市五股區四維路116-1號,02-29889279,,25.0744378,121.4679209,新北市
2584,麥味登五股洲子洋,新北市五股區成泰路三段165號,02-22930223,,25.0919451,121.4451046,新北市
2583,麥味登五股中興,新北市五股區中興路四段48巷1號,02-22951720,,25.0831873,121.4382647,新北市
2582,麥味登五股福臨,新北市五股區五福路93號,02-22916863,,25.0904618,121.4322642,新北市
2581,麥味登蘆洲鷺江99,新北市蘆洲區鷺江街99號,02-22859299,,25.0839673,121.4767636,新北市
2567,麥味登林口民視,新北市林口區信義路154號,02-26019062,,25.0799484,121.3796713,新北市
2566,麥味登林口中山,新北市林口區中山路526號-1,02-26020858,,25.0836254,121.378655,新北市
2565,麥味登林口公園,新北市林口區公園路69號,02-26080267,,25.0691869,121.3677024,新北市
2564,麥味登林口感恩,新北市林口區文化二路一段20巷23號,02-26006228,,25.0675626,121.3655515,新北市
2563,麥味登林口名巧園,新北市林口區仁愛路二段121號,02-26015862,,25.0748483,121.3837049,新北市
2562,麥味登林口貳貳五,新北市林口區文化三路一段225巷13號,02-26099585,,25.0712661,121.3620082,新北市
2561,麥味登泰山泰林,新北市泰山區泰林路二段513號,02-29000565,,25.063799,121.4242518,新北市
2560,麥味登泰山信華,新北市泰山區信華三街171號,02-29009091,,25.0460557,121.4403474,新北市
2559,麥味登泰山仁義,新北市泰山區仁義路143號,02-22962828,,25.0547008,121.432658,新北市
2558,麥味登泰山全興,新北市泰山區福興二街30號,02-29000283,,25.057896,121.4332053,新北市
2557,麥味登新莊自立,新北市新莊區自立街115號,02-29980115,,25.0455706,121.455663,新北市
2543,麥味登新莊龍安,新北市新莊區中正路新建巷55號,02-29017665,,25.0214456,121.4147271,新北市
2542,麥味登新莊中原,新北市新莊區中原路138號,02-85212006,,25.0546244,121.4552645,新北市
2541,麥味登新莊中信,新北市新莊區中信街2號,02-89927177,,25.0509198,121.4516349,新北市
2540,麥味登新莊中平,新北市新莊區中平路121號,02-22771508,,25.046748,121.444635,新北市
2539,麥味登新莊中華,新北市新莊區中華路二段172號,02-29900759,,25.051736,121.4533016,新北市
2538,麥味登新莊建安,新北市新莊區建安街46號,02-22044018,,25.024919,121.427547,新北市
2537,麥味登新莊福興,新北市新莊區公園路238號,02-22761918,,25.0407004,121.4575239,新北市
2536,麥味登新莊昌明,新北市新莊區昌明街22號,02-29905398,,25.0524164,121.4569958,新北市
2535,麥味登三重三賢101,新北市三重區三賢街101號,02-28579101,,25.0887771,121.4880248,新北市
2534,麥味登三重善解,新北市三重區力行路一段176號,02-29850176,,25.0714218,121.4819935,新北市
2533,麥味登三重三和,新北市三重區三和路四段145巷153號,02-22800682,,25.0790783,121.4876549,新北市
2519,麥味登三重車路頭,新北市三重區車路頭街87號,02-22860136,,25.0741467,121.4845887,新北市
2518,麥味登仁愛旗艦,新北市三重區仁愛街660號,02-22862203,,25.0803486,121.4822822,新北市
2517,麥味登鶯歌天囍,新北市鶯歌區尖山路136號,02-86776850,,24.9488741,121.3469382,新北市
2516,麥味登樹林日新,新北市樹林區日新街185號,02-26862525,,24.9875511,121.4200263,新北市
2515,麥味登樹林中華,新北市樹林區中華路39號,02-86868651,,24.9834202,121.423834,新北市
2514,麥味登樹林會贏,新北市樹林區國凱街102號,02-86868732,,24.9797144,121.4222944,新北市
2513,麥味登樹林光榮,新北市樹林區光榮街53號1樓,02-26888936,,25.0034764,121.4121584,新北市
2512,麥味登樹林國凱,新北市樹林區國凱街19號之1,02-86853291,,24.9784881,121.4193157,新北市
2511,麥味登樹林復興,新北市樹林區復興路37號,02-26851566,,24.9936368,121.4220754,新北市
2510,麥味登樹林東榮,新北市樹林區東榮街121號,02-86860063,,24.9820393,121.415217,新北市
2509,麥味登北大學林,新北市樹林區學林路85號,02-26684881,,24.9493365,121.378873,新北市
3160,幸福時光廚房,臺北市中正區台北市中正區濟南路一段321號,02-23930255#,0986589487,25.04189338,121.52551028,臺北市
3141,"Sarabeth's 天母店",臺北市士林區中山北路六段77號2樓,02-28335669#,,25.10533512,121.52458357,臺北市
3124,"mister donut",臺北市萬華區台北市萬華區桂林路1號,02-23816949,,25.0378901,121.5058635,臺北市
3359,恬園餐廳,臺北市大安區新生南路三段30號,02-77122323#2110,0955108182,25.0237499,121.5337443,臺北市
3357,雙醬咖哩(新莊中港店),新北市新莊區中港路503號1樓,02-2770051#,,25.0503308,121.45202,新北市
3356,私嚐の吃飯-北大店,新北市樹林區學勤路322號1樓,02-26689700#,,24.9473531,121.3793371,新北市
1984,勤誠興業-員工餐廳,新北市新莊區中原路558號18樓,02-82265500#,,25.05468078,121.44511617,新北市
1983,微星員工餐廳,新北市中和區立德街69號,02-32345599#1088,0928715350,25.00798842,121.48722017,新北市
3351,青青食尚花園會館,臺北市士林區至善路二段266巷32號,02-28411996#309,0913999282,25.0985716,121.5507169,臺北市
3470,叁陸伍貳懷舊港式冰室,臺北市萬華區昆明街99號,-#,0909037770,25.0423513,121.5048008,臺北市
3467,味の屋,臺北市北投區實踐街67號,02-28283230#,0986146688,25.1153486,121.5100259,臺北市
